week,qtr,down,ydstogo,yardline_100,spread_line,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,season,overtime,div_game,wind,temp,score_differential,game_half,play_type,pass_length,pass_location,run_location,run_gap,weekday,roof,surface,stadium,Injury
5,2.0,1.0,10.0,75.0,-2.0,3.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,9.0,71.0,4.0,0,9,1,2,0,0,3,4,1,21,True
5,4.0,3.0,7.0,79.0,-2.0,1.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,9.0,71.0,11.0,1,5,2,1,2,2,3,4,1,21,True
5,4.0,4.0,6.0,78.0,-2.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,9.0,71.0,11.0,1,6,1,2,2,2,3,4,1,21,True
5,2.0,3.0,8.0,63.0,10.0,21.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,-10.0,0,5,2,0,2,2,3,1,0,57,True
5,4.0,1.0,10.0,82.0,10.0,2.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,7.0,1,9,1,2,0,3,3,1,0,57,True
5,2.0,3.0,12.0,62.0,-2.0,9.0,1.0,0.0,1.0,1.0,2021.0,1.0,0.0,12.0,76.0,-2.0,0,9,1,2,0,0,3,4,0,40,True
5,2.0,1.9262403320128278,0.0,35.0,-2.0,0.0,0.0,0.0,0.0,0.0,2021.0,1.0,0.0,12.0,76.0,2.0,0,2,1,2,2,2,3,4,0,40,True
5,5.0,3.0,16.0,47.0,-2.0,15.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,12.0,76.0,0.0,2,5,2,1,2,2,3,4,0,40,True
5,2.0,2.0,8.0,80.0,7.5,-2.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,6.0,69.0,7.0,0,5,2,1,2,2,1,4,1,31,True
5,2.0,1.0,10.0,46.0,7.5,7.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,6.0,69.0,-7.0,0,5,2,0,2,2,1,4,1,31,True
5,3.0,3.0,3.0,67.0,7.5,12.0,1.0,0.0,1.0,1.0,2021.0,1.0,0.0,6.0,69.0,-13.0,1,9,1,2,1,2,1,4,1,31,True
5,4.0,1.0,10.0,78.0,7.5,27.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,6.0,69.0,-16.0,1,5,0,0,2,2,1,4,1,31,True
5,5.0,1.0,10.0,48.0,7.5,4.0,1.0,1.0,1.0,0.0,2021.0,1.0,0.0,6.0,69.0,0.0,2,5,2,3,2,2,1,4,1,31,True
5,4.0,2.0,10.0,34.0,-2.5,20.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.0,56.0,-9.0,1,5,2,0,2,2,4,4,0,30,True
5,2.0,1.0,10.0,54.0,11.0,6.0,1.0,1.0,1.0,0.0,2021.0,0.0,0.0,7.0,84.0,-14.0,0,5,2,1,2,2,3,4,1,44,True
5,4.0,1.0,10.0,63.0,-8.0,4.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,1,9,1,2,3,3,3,0,0,36,True
5,2.0,1.0,5.0,5.0,-2.5,5.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,12.0,70.0,-1.0,0,9,1,2,0,1,3,4,1,14,True
5,2.0,1.0,10.0,58.0,-2.5,13.0,0.0,0.0,1.0,0.0,2021.0,0.0,0.0,12.0,70.0,0.0,0,5,2,0,2,2,3,4,1,14,True
5,2.0,4.0,11.0,99.0,-2.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,12.0,70.0,0.0,0,6,1,2,2,2,3,4,1,14,True
5,1.0,1.0,10.0,92.0,7.5,4.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,-3.0,0,9,1,2,3,3,3,0,0,0,True
5,2.0,3.0,1.0,1.0,7.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,-7.0,0,9,1,2,0,0,3,0,0,0,True
5,3.0,2.0,6.0,60.0,7.5,0.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,4.0,1,5,0,0,2,2,3,0,0,0,True
5,3.0,1.0,10.0,12.0,7.5,7.0,1.0,1.0,0.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,4.0,1,9,1,2,3,0,3,0,0,0,True
5,3.0,2.0,10.0,24.0,7.5,-9.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,11.0,1,5,1,2,2,2,3,0,0,0,True
5,3.0,2.0,5.0,75.0,3.0,-6.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.0,63.0,-11.0,1,5,2,0,2,2,3,4,1,55,True
5,3.0,2.0,10.0,69.0,2.5,0.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,13.0,76.0,9.0,1,5,2,0,2,2,3,4,1,6,True
5,2.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,-7.0,0,5,1,2,2,2,3,0,1,50,True
5,2.0,2.0,10.0,59.0,6.0,14.0,1.0,1.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,10.0,0,5,2,3,2,2,3,0,1,50,True
5,3.0,3.0,15.0,80.0,6.0,13.0,1.0,1.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,10.0,1,5,2,0,2,2,3,0,1,50,True
5,3.0,2.0,7.0,46.0,-4.0,3.0,0.0,1.0,0.0,0.0,2021.0,0.0,1.0,11.0,78.0,11.0,1,9,1,2,0,0,3,4,1,54,True
5,4.0,4.0,1.0,1.0,-4.0,-3.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,11.0,78.0,-12.0,1,9,1,2,1,2,3,4,1,54,True
6,3.0,2.0,13.0,45.0,3.0,-1.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,23.0,58.0,-9.0,1,5,1,2,2,2,3,4,1,15,True
6,4.0,4.0,4.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,23.0,58.0,-16.0,1,5,2,3,2,2,3,4,1,15,True
6,2.0,2.0,7.0,56.0,-6.0,21.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,6.0,66.0,-1.0,0,5,0,0,2,2,1,4,1,39,True
6,2.0,1.0,10.0,11.0,-6.0,7.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,6.0,66.0,-3.0,0,9,1,2,1,2,1,4,1,39,True
6,2.0,1.9262403320128278,0.0,35.0,-6.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,6.0,66.0,-3.0,0,2,1,2,2,2,1,4,1,39,True
6,3.0,2.0,10.0,47.0,-6.0,3.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,6.0,66.0,-1.0,1,5,2,0,2,2,1,4,1,39,True
6,4.0,1.0,10.0,63.0,-6.0,-7.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,6.0,66.0,4.0,1,5,1,2,2,2,1,4,1,39,True
6,1.0,3.0,3.0,70.0,-3.5,3.0,1.0,0.0,1.0,1.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,7.0,0,9,1,2,3,0,3,1,0,16,True
6,3.0,3.0,2.0,41.0,-3.5,1.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,10.0,1,9,1,2,1,2,3,1,0,16,True
6,1.0,1.0,10.0,50.0,-3.5,0.0,1.0,0.0,0.0,0.0,2021.0,1.0,0.0,11.0,62.0,-7.0,0,4,1,2,2,2,3,4,0,19,True
6,2.0,1.9262403320128278,0.0,35.0,-3.5,0.0,0.0,0.0,0.0,0.0,2021.0,1.0,0.0,11.0,62.0,4.0,0,2,1,2,2,2,3,4,0,19,True
6,3.0,1.0,10.0,47.0,-3.5,20.0,0.0,0.0,1.0,0.0,2021.0,1.0,0.0,11.0,62.0,-4.0,1,5,2,0,2,2,3,4,0,19,True
6,4.0,3.0,10.0,27.0,-3.5,0.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,11.0,62.0,3.0,1,5,0,3,2,2,3,4,0,19,True
6,4.0,1.0,4.0,4.0,-3.5,3.0,1.0,0.0,0.0,0.0,2021.0,1.0,0.0,11.0,62.0,-6.0,1,9,1,2,0,3,3,4,0,19,True
6,4.0,3.0,2.0,44.0,-3.5,3.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,11.0,62.0,-1.0,1,5,2,3,2,2,3,4,0,19,True
6,4.0,4.0,1.0,31.0,-3.5,0.0,0.0,0.0,0.0,0.0,2021.0,1.0,0.0,11.0,62.0,-3.0,1,1,1,2,2,2,3,4,0,19,True
6,5.0,2.0,10.0,75.0,-3.5,14.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,11.0,62.0,0.0,2,5,2,1,2,2,3,4,0,19,True
6,1.0,1.0,10.0,36.0,-5.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,6.0,59.0,0.0,0,9,1,2,3,3,3,4,1,48,True
6,1.0,1.0,10.0,85.0,-5.5,25.0,1.0,0.0,0.0,0.0,2021.0,0.0,1.0,6.0,59.0,7.0,0,9,1,2,3,1,3,4,1,48,True
6,3.0,1.0,10.0,72.0,-5.5,13.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,6.0,59.0,-3.0,1,9,1,2,3,3,3,4,1,48,True
6,1.0,3.0,3.0,51.0,10.5,51.0,0.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,0.0,0,5,0,0,2,2,3,3,0,29,True
6,2.0,2.0,5.0,13.0,10.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,-10.0,0,9,1,2,3,0,3,3,0,29,True
6,3.0,3.0,6.0,48.0,10.5,13.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,-21.0,1,5,2,3,2,2,3,3,0,29,True
6,4.0,2.0,11.0,38.0,10.5,0.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,21.0,1,5,2,1,2,2,3,3,0,29,True
6,4.0,3.0,11.0,38.0,10.5,10.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,21.0,1,5,2,0,2,2,3,3,0,29,True
6,2.0,1.0,10.0,94.0,-6.0,3.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,13.0,62.0,-4.0,0,9,1,2,0,1,3,4,1,14,True
6,2.0,1.0,10.0,74.0,-6.0,7.0,0.0,0.0,1.0,0.0,2021.0,0.0,0.0,13.0,62.0,-7.0,0,5,2,3,2,2,3,4,1,14,True
6,3.0,1.0,10.0,42.0,-6.0,5.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,13.0,62.0,-3.0,1,5,2,0,2,2,3,4,1,14,True
6,1.0,2.0,8.0,78.0,3.0,3.0,0.0,0.0,1.0,0.0,2021.0,0.0,0.0,15.0,63.0,-7.0,0,5,2,3,2,2,3,4,1,31,True
6,2.0,1.0,10.0,23.0,3.0,21.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,15.0,63.0,7.0,0,5,2,0,2,2,3,4,1,31,True
6,2.0,1.0,10.0,27.0,3.0,26.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,15.0,63.0,-17.0,0,5,0,1,2,2,3,4,1,31,True
6,3.0,3.0,1.0,32.0,3.0,1.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,15.0,63.0,11.0,1,9,1,2,1,2,3,4,1,31,True
6,3.0,2.0,3.0,45.0,3.0,3.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,15.0,63.0,21.0,1,9,1,2,3,3,3,4,1,31,True
6,4.0,2.0,21.0,41.0,3.0,5.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,15.0,63.0,-28.0,1,5,2,3,2,2,3,4,1,31,True
6,2.0,2.0,10.0,75.0,-7.5,6.0,1.0,1.0,0.0,0.0,2021.0,0.0,0.0,13.0,61.0,-4.0,0,9,1,2,3,3,3,4,0,35,True
6,2.0,1.9262403320128278,0.0,35.0,-7.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,13.0,61.0,-25.0,0,2,1,2,2,2,3,4,0,35,True
6,4.0,2.0,10.0,42.0,-7.5,10.0,1.0,1.0,1.0,0.0,2021.0,0.0,0.0,13.0,61.0,-35.0,1,5,2,3,2,2,3,4,0,35,True
6,2.0,4.0,6.0,64.0,5.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,8.0,76.0,-3.0,0,6,1,2,2,2,3,4,1,12,True
6,3.0,2.0,7.0,61.0,5.0,14.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.0,76.0,-17.0,1,5,2,0,2,2,3,4,1,12,True
6,3.0,1.0,10.0,47.0,5.0,30.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,8.0,76.0,-17.0,1,9,1,2,3,0,3,4,1,12,True
6,3.0,2.0,8.0,74.0,5.0,6.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.0,76.0,-14.0,1,5,2,3,2,2,3,4,1,12,True
6,1.0,4.0,4.0,6.0,-2.5,0.0,0.0,0.0,0.0,0.0,2021.0,1.0,0.0,7.0,62.0,0.0,0,1,1,2,2,2,3,4,1,6,True
6,4.0,1.0,10.0,96.0,-2.5,0.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,7.0,62.0,-8.0,1,5,0,0,2,2,3,4,1,6,True
6,3.0,1.0,10.0,75.0,5.5,15.0,1.0,0.0,1.0,0.0,2021.0,1.0,0.0,6.0,49.0,7.0,1,5,2,3,2,2,3,4,1,21,True
6,4.0,1.0,10.0,66.0,5.5,1.0,1.0,0.0,0.0,0.0,2021.0,1.0,0.0,6.0,49.0,0.0,1,9,1,2,1,2,3,4,1,21,True
6,4.0,2.0,1.0,54.0,5.5,3.0,1.0,0.0,0.0,0.0,2021.0,1.0,0.0,6.0,49.0,0.0,1,9,1,2,1,2,3,4,1,21,True
6,1.0,3.0,12.0,63.0,-7.0,23.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.0,74.0,-7.0,0,5,0,3,2,2,4,4,1,26,True
7,1.0,2.0,3.0,32.0,-1.5,13.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,9.0,85.0,-7.0,0,9,1,2,1,2,3,4,1,20,True
7,2.0,1.0,10.0,38.0,-1.5,7.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,9.0,85.0,4.0,0,9,1,2,0,0,3,4,1,20,True
7,2.0,1.0,10.0,63.0,-1.5,19.0,1.0,1.0,1.0,0.0,2021.0,0.0,0.0,9.0,85.0,-3.0,0,5,2,1,2,2,3,4,1,20,True
7,3.0,1.0,10.0,77.0,-1.5,26.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,9.0,85.0,6.0,1,5,0,0,2,2,3,4,1,20,True
7,3.0,1.0,10.0,50.0,-1.5,0.0,0.0,0.0,1.0,0.0,2021.0,0.0,0.0,9.0,85.0,6.0,1,5,0,1,2,2,3,4,1,20,True
7,3.0,3.0,1.0,79.0,-1.5,0.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,9.0,85.0,-6.0,1,4,1,2,2,2,3,4,1,20,True
7,4.0,3.0,6.0,16.0,-1.5,9.0,1.0,0.0,1.0,1.0,2021.0,0.0,0.0,9.0,85.0,-13.0,1,9,1,2,0,0,3,4,1,20,True
7,4.0,1.0,8.0,8.0,-1.5,4.0,1.0,1.0,0.0,0.0,2021.0,0.0,0.0,9.0,85.0,-6.0,1,9,1,2,0,3,3,4,1,20,True
7,3.0,2.0,12.0,88.0,-3.0,0.0,1.0,1.0,1.0,0.0,2021.0,0.0,0.0,0.0,57.0,2.0,1,5,2,0,2,2,3,4,0,35,True
7,3.0,4.0,2.0,59.0,-3.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,57.0,-2.0,1,6,1,2,2,2,3,4,0,35,True
7,3.0,1.0,10.0,32.0,-3.0,2.0,1.0,1.0,1.0,0.0,2021.0,0.0,0.0,0.0,57.0,2.0,1,5,2,3,2,2,3,4,0,35,True
7,4.0,2.0,2.0,46.0,-3.0,2.0,1.0,1.0,0.0,0.0,2021.0,0.0,0.0,0.0,57.0,9.0,1,9,1,2,0,1,3,4,0,35,True
7,2.0,2.0,4.0,14.0,12.5,4.0,1.0,1.0,1.0,0.0,2021.0,0.0,0.0,7.0,83.0,-21.0,0,5,2,0,2,2,3,4,1,44,True
7,4.0,1.0,10.0,49.0,12.5,-1.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,7.0,83.0,-35.0,1,9,1,2,0,0,3,4,1,44,True
7,2.0,1.0,10.0,37.0,6.5,-1.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,6.0,61.0,0.0,0,5,1,2,2,2,3,4,1,31,True
7,4.0,2.0,11.0,76.0,6.5,0.0,1.0,1.0,1.0,0.0,2021.0,0.0,1.0,6.0,61.0,-24.0,1,5,2,1,2,2,3,4,1,31,True
7,1.0,2.0,5.0,61.0,2.0,1.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,27.0,59.0,7.0,0,9,1,2,0,3,4,4,1,15,True
7,2.0,1.0,10.0,80.0,2.0,-2.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,27.0,59.0,10.0,0,5,2,3,2,2,4,4,1,15,True
7,2.0,2.0,12.0,82.0,2.0,0.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,27.0,59.0,10.0,0,5,2,3,2,2,4,4,1,15,True
7,4.0,2.0,10.0,49.0,2.0,9.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,27.0,59.0,-10.0,1,5,2,3,2,2,4,4,1,15,True
7,2.0,3.0,17.0,43.0,17.0,14.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,7.0,0,9,1,2,0,3,3,1,0,47,True
7,3.0,1.0,10.0,90.0,17.0,14.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-2.0,1,5,2,3,2,2,3,1,0,47,True
7,4.0,1.0,10.0,77.0,17.0,3.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,6.0,1,9,1,2,0,3,3,1,0,47,True
7,2.0,1.0,10.0,49.0,20.5,17.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,2.0,0,9,1,2,1,2,3,0,1,50,True
7,4.0,3.0,5.0,34.0,3.5,6.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,16.0,64.0,5.0,1,5,2,3,2,2,3,4,1,25,True
7,1.0,1.0,10.0,86.0,-4.0,46.0,0.0,0.0,1.0,0.0,2021.0,0.0,0.0,14.0,74.0,7.0,0,5,0,0,2,2,3,4,1,39,True
7,2.0,2.0,8.0,52.0,-4.0,22.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,14.0,74.0,14.0,0,5,0,1,2,2,3,4,1,39,True
7,2.0,2.0,8.0,49.0,-4.0,12.0,0.0,0.0,1.0,0.0,2021.0,0.0,0.0,14.0,74.0,24.0,0,5,2,3,2,2,3,4,1,39,True
7,3.0,1.9262403320128278,0.0,35.0,-4.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,14.0,74.0,24.0,1,2,1,2,2,2,3,4,1,39,True
7,3.0,3.0,3.0,66.0,-4.0,5.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,14.0,74.0,24.0,1,5,2,0,2,2,3,4,1,39,True
7,4.0,2.0,5.0,48.0,-4.0,4.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,14.0,74.0,24.0,1,9,1,2,3,1,3,4,1,39,True
7,4.0,4.0,18.0,25.0,-4.0,-8.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,14.0,74.0,-24.0,1,5,1,2,2,2,3,4,1,39,True
7,2.0,1.0,10.0,88.0,-6.0,4.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,16.0,54.0,-7.0,0,9,1,2,3,1,1,4,0,30,True
7,2.0,2.0,6.0,40.0,-6.0,5.0,0.0,0.0,1.0,0.0,2021.0,0.0,0.0,16.0,54.0,-7.0,0,5,2,3,2,2,1,4,0,30,True
7,2.0,2.0,10.0,55.0,-6.0,10.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,16.0,54.0,4.0,0,5,2,0,2,2,1,4,0,30,True
7,4.0,2.0,6.0,25.0,-6.0,0.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,16.0,54.0,0.0,1,4,1,2,2,2,1,4,0,30,True
7,2.0,1.0,10.0,48.0,7.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,0.0,52.0,-17.0,0,4,1,2,2,2,3,4,0,19,True
7,2.0,1.9262403320128278,0.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,0.0,52.0,-17.0,0,2,1,2,2,2,3,4,0,19,True
7,3.0,2.0,2.0,25.0,7.0,-3.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,0.0,52.0,-24.0,1,9,1,2,1,2,3,4,0,19,True
7,3.0,1.0,10.0,75.0,7.0,9.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,0.0,52.0,18.0,1,5,2,3,2,2,3,4,0,19,True
7,3.0,1.0,10.0,67.0,7.0,8.0,1.0,0.0,1.0,0.0,2021.0,0.0,1.0,0.0,52.0,-21.0,1,5,2,0,2,2,3,4,0,19,True
7,1.0,1.0,10.0,71.0,1.0,-3.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,7.0,0,5,2,1,2,2,3,1,1,2,True
7,2.0,1.0,10.0,67.0,1.0,9.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,0,9,1,2,0,1,3,1,1,2,True
7,3.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,10.0,1,9,1,2,3,1,3,1,1,2,True
7,3.0,4.0,20.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-17.0,1,6,1,2,2,2,3,1,1,2,True
7,3.0,1.0,10.0,50.0,1.0,9.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,17.0,1,5,2,0,2,2,3,1,1,2,True
7,4.0,3.0,2.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,16.0,1,9,1,2,3,1,3,1,1,2,True
7,4.0,3.0,10.0,17.0,1.0,17.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-19.0,1,5,2,3,2,2,3,1,1,2,True
7,1.0,3.0,8.0,73.0,8.5,-13.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,11.0,49.0,0.0,0,5,1,2,2,2,3,4,1,24,True
7,2.0,3.0,8.0,61.0,8.5,0.0,1.0,0.0,0.0,0.0,2021.0,0.0,0.0,11.0,49.0,0.0,0,4,1,2,2,2,3,4,1,24,True
7,2.0,1.0,10.0,42.0,8.5,2.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,11.0,49.0,0.0,0,9,1,2,0,3,3,4,1,24,True
7,4.0,4.0,14.0,76.0,8.5,16.0,1.0,0.0,1.0,1.0,2021.0,0.0,0.0,11.0,49.0,-14.0,1,9,1,2,3,0,3,4,1,24,True
8,2.0,1.0,10.0,44.0,2.5,18.0,0.0,0.0,0.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,4.0,0,9,1,2,3,0,3,3,0,33,True
8,3.0,1.0,10.0,45.0,2.5,0.0,0.0,0.0,1.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,-1.0,1,5,0,0,2,2,3,3,0,33,True
8,4.0,1.0,10.0,11.0,2.5,8.0,1.0,0.0,0.0,0.0,2021.0,0.0,1.0,8.370931453427328,56.104544772761365,2.0,1,9,1,2,0,0,3,3,0,33,True
8,1.0,1.0,3.0,3.0,-11.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,11.0,63.0,-7.0,0,4,1,2,2,2,3,4,0,35,True
8,2.0,1.0,10.0,75.0,-11.5,2.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,11.0,63.0,-7.0,0,5,2,1,2,2,3,4,0,35,True
8,3.0,1.0,10.0,54.0,-11.5,-4.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,11.0,63.0,3.0,1,9,1,2,3,1,3,4,0,35,True
8,3.0,2.0,7.0,40.0,-11.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,11.0,63.0,-3.0,1,4,1,2,2,2,3,4,0,35,True
8,4.0,1.0,10.0,75.0,-11.5,5.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,11.0,63.0,-3.0,1,9,1,2,3,3,3,4,0,35,True
8,2.0,3.0,10.0,65.0,4.5,0.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-7.0,0,5,0,3,2,2,3,1,0,57,True
8,3.0,1.0,10.0,75.0,4.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,0.0,1,4,1,2,2,2,3,1,0,57,True
8,3.0,4.0,6.0,62.0,4.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-3.0,1,6,1,2,2,2,3,1,0,57,True
8,1.0,2.0,3.0,57.0,6.5,12.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-7.0,0,9,1,2,1,2,4,3,1,50,True
8,3.0,1.9262403320128278,0.0,35.0,6.5,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,3.0,1,2,1,2,2,2,4,3,1,50,True
8,3.0,2.0,6.0,54.0,6.5,33.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,3.0,1,5,0,1,2,2,4,3,1,50,True
8,4.0,3.0,1.0,55.0,6.5,6.0,1.0,1.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-10.0,1,9,1,2,1,2,4,3,1,50,True
8,4.0,2.0,18.0,40.0,6.5,22.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-3.0,1,5,2,0,2,2,4,3,1,50,True
8,4.0,2.0,5.0,5.0,6.5,0.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-3.0,1,5,2,3,2,2,4,3,1,50,True
8,2.0,4.0,6.0,39.0,4.0,0.0,1.0,0.0,1.0,0.0,2021.0,0.0,0.0,8.0,54.0,-14.0,0,5,2,3,2,2,3,4,0,30,True
8,3.0,4.0,19.0,84.0,-17.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,8.370931453427328,56.104544772761365,-24.0,1,6,1,2,2,2,3,0,0,36,True
